"Kitchener - Cambridge - Waterloo — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"170,000","191,000","254,000","292,000","225,000","230,893",187,
1990 February,"175,000","220,000","263,000","299,000","250,000","247,937",96,
1990 March,"180,000","210,000","260,000","300,000","237,500","258,234",65,
1990 April,"185,000","225,000","280,000","300,000","260,000","257,698",86,
1990 May,"145,000","166,000","218,000","280,000","180,000","213,816",87,
1990 June,"150,000","180,000","245,000","280,000","200,000","221,764",110,
1990 July,"145,000","185,000","239,000","277,000","205,000","222,634",142,
1990 August,"145,000","185,000","250,000","280,000","237,500","220,039",148,
1990 September,"150,000","185,000","250,000","275,000","240,000","222,169",124,
1990 October,"150,000","190,000","250,000","260,000","225,000","222,431",169,
1990 November,"150,000","175,000","234,000","280,000","185,000","214,953",138,
1990 December,"145,000","180,000","232,000","268,000","190,000","206,450",76,
1991 January,"140,000","160,000","196,000","250,000","180,000","201,445",130,
1991 February,"145,000","156,000","245,000","265,000","190,000","212,427",77,
1991 March,"145,000","170,000","226,000","266,000","195,000","230,757",51,
1991 April,"155,000","185,000","240,000","265,000","220,000","213,727",59,
1991 May,"150,000","180,000","238,000","245,000","185,000","214,599",105,
1991 June,"145,000","160,000","180,000","245,000","175,000","198,466",88,
1991 July,"140,000","160,000","180,000","238,000","170,000","183,183",145,
1991 August,"155,000","175,000","195,000","255,000","185,000","204,652",89,
1991 September,"115,000","160,000","181,000","240,000","170,000","190,877",171,
1991 October,"140,000","150,000","187,000","250,000","165,000","190,439",93,
1991 November,"150,000","155,000","184,000","245,000","172,500","197,706",68,
1991 December,"115,000","140,000","170,000","230,000","150,000","174,636",157,
1992 January,"145,000","170,000","195,000","240,000","180,000","200,167",84,
1992 February,"150,000","160,000","187,000","235,000","175,000","193,253",51,
1992 March,"145,000","157,000","185,000","220,000","175,000","186,262",60,
1992 April,"145,000","160,000","180,000","235,000","165,000","193,559",59,
1992 May,"153,000","170,000","185,000","229,000","175,000","206,094",85,
1992 June,"149,000","160,000","175,000","206,000","165,000","181,730",113,
1992 July,"150,000","160,000","175,000","200,000","170,000","184,684",155,
1992 August,"140,000","160,000","180,000","210,000","170,000","177,805",159,
1992 September,"165,000","180,000","200,000","230,000","190,000","202,957",328,
1992 October,"150,000","170,000","190,000","220,000","180,000","190,336",166,
1992 November,"150,000","170,000","180,000","211,000","170,000","182,449",98,
1992 December,"140,000","160,000","170,000","200,000","165,000","179,828",151,
1993 January,"130,000","161,000","170,000","216,000","165,000","170,862",87,
1993 February,"135,000","145,000","160,000","188,000","155,000","163,852",106,
1993 March,"130,000","145,000","165,000","180,000","155,000","160,959",79,
1993 April,"130,000","153,000","165,000","195,000","160,000","181,253",83,
1993 May,"135,000","165,000","170,000","200,000","165,000","177,677",93,
1993 June,"145,000","160,000","170,000","200,000","165,000","178,246",115,
1993 July,"137,000","160,000","175,000","195,000","170,000","171,185",171,
1993 August,"145,000","165,000","170,000","184,000","170,000","171,467",100,
1993 September,"142,000","160,000","170,000","185,000","165,000","171,332",156,
1993 October,"160,000","165,000","179,000","200,000","170,000","181,080",90,
1993 November,"160,000","165,000","175,000","200,000","170,000","180,229",100,
1993 December,"155,000","165,000","170,000","180,000","165,000","168,850",124,
1994 January,"152,000","160,000","166,000","185,000","165,000","170,319",34,
1994 February,"160,000","165,000","170,000","188,000","170,000","170,478",61,
1994 March,"135,000","153,000","167,000","180,000","162,500","172,550",68,
1994 April,"158,000","165,000","170,000","186,000","167,500","169,147",81,
1994 May,"130,000","150,000","165,000","180,000","165,000","166,566",106,
1994 June,"140,000","155,000","165,000","178,000","160,000","165,912",146,
1994 July,"145,000","150,000","160,000","178,000","160,000","170,264",126,
1994 August,"135,000","155,000","170,000","180,000","165,000","167,468",215,
1994 September,"140,000","165,000","170,000","190,000","170,000","167,588",68,
1994 October,"140,000","160,000","170,000","180,000","165,000","170,008",359,
1994 November,"135,000","155,000","168,000","185,000","160,000","170,322",105,
1994 December,"130,000","150,000","165,000","185,000","160,000","180,113",91,
1995 January,"145,000","160,000","170,000","175,000","165,000","163,243",42,
1995 February,"135,000","150,000","165,000","190,000","155,000","168,767",69,
1995 March,"125,000","137,000","150,000","175,000","145,000","156,426",70,
1995 April,"145,000","150,000","165,000","180,000","162,500","166,996",51,
1995 May,"125,000","141,000","160,000","175,000","145,000","163,655",62,
1995 June,"145,000","160,000","175,000","200,000","167,500","177,351",91,
1995 July,"140,000","147,000","170,000","185,000","160,000","169,489",100,
1995 August,"145,000","160,000","170,000","195,000","162,500","166,266",87,
1995 September,"135,000","145,000","165,000","185,000","150,000","174,267",119,
1995 October,"140,000","160,000","170,000","194,000","165,000","168,187",83,
1995 November,"150,000","160,000","170,000","182,000","165,000","181,961",84,
1995 December,"135,000","150,000","160,000","172,000","155,000","163,475",92,
1996 January,"145,000","156,000","175,000","204,000","165,000","182,239",46,
1996 February,"145,000","155,000","170,000","181,000","160,000","167,830",67,
1996 March,"150,000","165,000","175,000","220,000","170,000","180,112",52,
1996 April,"150,000","162,000","175,000","194,000","170,000","178,553",74,
1996 May,"150,000","155,000","170,000","200,000","160,000","167,879",58,
1996 June,"145,000","155,000","170,000","195,000","165,000","174,688",103,
1996 July,"145,000","160,000","170,000","175,000","165,000","166,751",166,
1996 August,"155,000","165,000","170,000","185,000","170,000","176,176",163,
1996 September,"140,000","150,000","165,000","175,000","155,000","161,800",216,
1996 October,"140,000","150,000","165,000","175,000","155,000","167,678",154,
1996 November,"140,000","155,000","165,000","175,000","160,000","174,506",143,
1996 December,"140,000","150,000","163,000","170,000","155,000","164,140",155,
1997 January,"145,000","155,000","165,000","175,000","160,000","166,926",70,
1997 February,"151,000","162,000","170,000","184,000","170,000","170,452",61,
1997 March,"130,000","150,000","165,000","180,000","155,000","159,529",129,
1997 April,"130,000","150,000","160,000","170,000","155,000","161,948",164,
1997 May,"140,000","150,000","165,000","170,000","160,000","157,877",161,
1997 June,"140,000","150,000","165,000","175,000","155,000","158,463",194,
1997 July,"140,000","155,000","170,000","180,000","165,000","164,687",179,
1997 August,"150,000","165,000","170,000","185,000","165,000","173,805",162,
1997 September,"140,000","170,000","175,000","200,000","175,000","178,356",157,
1997 October,"150,000","170,000","175,000","185,000","170,000","176,559",152,
1997 November,"145,000","155,000","165,000","179,000","165,000","169,963",170,
1997 December,"145,000","165,000","170,000","180,000","170,000","174,976",136,
1998 January,"145,000","165,000","170,000","185,000","170,000","177,019",107,
1998 February,"150,000","165,000","170,000","190,000","170,000","179,743",129,
1998 March,"160,000","170,000","175,000","187,000","170,000","182,665",111,
1998 April,"150,000","164,000","170,000","188,000","165,000","176,501",137,
1998 May,"150,000","165,000","175,000","195,000","170,000","178,890",138,
1998 June,"160,000","170,000","175,000","195,000","175,000","185,354",119,
1998 July,"150,000","165,000","170,000","186,000","170,000","171,984",193,
1998 August,"150,000","165,000","175,000","200,000","170,000","181,435",203,
1998 September,"160,000","170,000","175,000","195,000","175,000","177,822",212,
1998 October,"150,000","170,000","175,000","190,000","170,000","175,710",162,
1998 November,"165,000","170,000","180,000","200,000","175,000","198,910",175,
1998 December,"165,000","170,000","175,000","190,000","170,000","174,013",208,
1999 January,"161,000","170,000","175,000","190,000","170,000","185,732",103,
1999 February,"157,000","170,000","176,000","195,000","172,500","181,761",124,
1999 March,"150,000","170,000","180,000","205,000","175,000","183,545",138,
1999 April,"150,000","160,000","170,000","197,000","165,000","177,002",127,
1999 May,"155,000","165,000","175,000","193,000","170,000","177,851",158,
1999 June,"150,000","165,000","180,000","210,000","175,000","184,946",162,
1999 July,"160,000","170,000","175,000","190,000","170,000","178,701",196,
1999 August,"150,000","170,000","190,000","230,000","180,000","197,751",244,
1999 September,"160,000","175,000","190,000","235,000","180,000","195,396",192,
1999 October,"155,000","170,000","185,000","226,000","175,000","192,186",198,
1999 November,"165,000","175,000","185,000","210,000","180,000","189,876",188,
1999 December,"160,000","175,000","185,000","220,000","175,000","193,683",292,
2000 January,"170,000","175,000","190,000","220,000","185,000","195,721",125,
2000 February,"169,000","180,000","190,000","236,000","185,000","197,838",123,
2000 March,"165,000","175,000","190,000","250,000","180,000","204,368",178,
2000 April,"166,000","180,000","193,000","234,000","180,000","195,974",103,
2000 May,"160,000","175,000","195,000","220,000","180,000","197,142",204,
2000 June,"165,000","175,000","194,000","227,000","180,000","197,489",172,
2000 July,"165,000","175,000","190,000","227,000","180,000","199,138",250,
2000 August,"170,000","185,000","210,000","240,000","195,000","205,643",243,
2000 September,"175,000","190,000","215,000","250,000","205,000","213,327",241,
2000 October,"170,000","180,000","205,000","248,000","190,000","207,390",193,
2000 November,"175,000","190,000","215,000","250,000","200,000","220,638",208,
2000 December,"165,000","180,000","202,000","260,000","190,000","209,606",163,
2001 January,"170,000","185,000","210,000","255,000","195,000","214,929",142,
2001 February,"177,000","199,000","220,000","275,000","215,000","229,409",135,
2001 March,"170,000","185,000","210,000","245,000","195,000","206,024",152,
2001 April,"170,000","190,000","225,000","274,000","205,000","246,898",154,
2001 May,"170,000","185,000","215,000","260,000","190,000","212,761",178,
2001 June,"175,000","195,000","223,000","275,000","210,000","223,556",218,
2001 July,"180,000","195,000","230,000","270,000","210,000","227,338",196,
2001 August,"170,000","185,000","205,000","265,000","195,000","218,332",257,
2001 September,"175,000","200,000","225,000","283,000","200,000","232,714",194,
2001 October,"177,000","200,000","225,000","285,000","215,000","232,503",237,
2001 November,"175,000","195,000","225,000","290,000","200,000","225,574",159,
2001 December,"170,000","193,000","225,000","270,000","210,000","231,596",278,
2002 January,"170,000","182,000","211,000","268,000","190,000","215,111",122,
2002 February,"170,000","185,000","220,000","275,000","200,000","218,212",156,
2002 March,"175,000","185,000","210,000","255,000","200,000","218,413",159,
2002 April,"170,000","185,000","200,000","244,000","195,000","204,710",217,
2002 May,"175,000","195,000","225,000","275,000","205,000","222,134",207,
2002 June,"175,000","195,000","200,000","245,000","200,000","214,498",192,
2002 July,"175,000","195,000","225,000","275,000","202,500","227,135",394,
2002 August,"180,000","195,000","225,000","290,000","210,000","237,914",339,
2002 September,"180,000","200,000","235,000","285,000","210,000","236,096",269,
2002 October,"175,000","200,000","224,000","282,000","205,000","225,561",298,
2002 November,"175,000","190,000","220,000","275,000","200,000","228,291",279,
2002 December,"180,000","200,000","226,000","275,000","210,000","234,931",287,
2003 January,"175,000","180,000","200,000","265,000","192,500","230,528",202,
2003 February,"175,000","195,000","224,000","275,000","205,000","228,202",142,
2003 March,"175,000","200,000","212,000","265,000","200,000","217,973",218,
2003 April,"175,000","195,000","213,000","279,000","200,000","222,557",196,
2003 May,"180,000","200,000","240,000","285,000","210,000","235,555",220,
2003 June,"180,000","195,000","225,000","275,000","212,500","229,548",258,
2003 July,"180,000","200,000","233,000","275,000","205,000","239,492",285,
2003 August,"180,000","200,000","230,000","270,000","210,000","232,769",339,
2003 September,"175,000","190,000","220,000","260,000","200,000","224,184",298,
2003 October,"178,000","200,000","240,000","275,000","220,000","229,473",227,
2003 November,"180,000","200,000","230,000","265,000","215,000","230,555",287,
2003 December,"175,000","190,000","215,000","275,000","200,000","228,879",264,
2004 January,"185,000","200,000","215,000","264,000","200,000","223,242",158,
2004 February,"190,000","200,000","220,000","300,000","200,000","255,824",152,
2004 March,"185,000","200,000","240,000","295,000","210,000","240,973",155,
2004 April,"190,000","205,000","241,000","300,000","220,000","244,992",208,
2004 May,"200,000","217,000","250,000","290,000","235,000","248,491",192,
2004 June,"185,000","200,000","240,000","280,000","220,000","244,134",257,
2004 July,"199,000","210,000","240,000","300,000","220,000","247,108",283,
2004 August,"185,000","210,000","260,000","300,000","240,000","261,443",251,
2004 September,"190,000","215,000","250,000","300,000","240,000","253,750",243,
2004 October,"190,000","210,000","250,000","299,000","230,000","255,336",225,
2004 November,"200,000","210,000","250,000","310,000","230,000","257,319",239,
2004 December,"210,000","245,000","280,000","315,000","260,000","276,963",209,
2005 January,"200,000","230,000","258,000","346,000","250,000","267,630",111,
2005 February,"215,000","240,000","275,000","320,000","250,000","280,916",106,
2005 March,"220,000","237,000","260,000","314,000","250,000","272,939",155,
2005 April,"215,000","235,000","290,000","350,000","255,000","291,897",131,
2005 May,"200,000","225,000","260,000","325,000","240,000","266,071",234,
2005 June,"207,000","235,000","265,000","330,000","242,500","281,528",176,
2005 July,"224,000","250,000","280,000","337,000","265,000","316,574",191,
2005 August,"225,000","245,000","275,000","330,000","255,000","278,792",204,
2005 September,"220,000","250,000","280,000","320,000","265,000","288,680",276,
2005 October,"225,000","250,000","283,000","314,000","265,000","282,055",227,
2005 November,"220,000","240,000","275,000","330,000","250,000","277,783",229,
2005 December,"225,000","250,000","275,000","325,000","260,000","289,028",274,
2006 January,"235,000","260,000","280,000","345,000","265,000","285,100",123,
2006 February,"240,000","265,000","290,000","345,000","280,000","290,262",125,
2006 March,"230,000","250,000","286,000","350,000","265,000","305,986",132,
2006 April,"225,000","250,000","285,000","325,000","270,000","286,157",175,
2006 May,"240,000","255,000","300,000","365,000","275,000","298,871",132,
2006 June,"245,000","277,000","320,000","380,000","300,000","328,456",159,
2006 July,"240,000","260,000","300,000","355,000","285,000","301,550",207,
2006 August,"247,000","284,000","325,000","373,000","297,500","329,360",172,
2006 September,"220,000","247,000","280,000","355,000","262,500","295,160",240,
2006 October,"245,000","275,000","300,000","358,000","287,500","311,476",121,
2006 November,"225,000","250,000","285,000","360,000","270,000","299,226",208,
2006 December,"239,000","250,000","282,000","371,000","260,000","294,588",164,
2007 January,"243,000","260,000","325,000","394,000","280,000","339,006",97,
2007 February,"250,000","271,000","322,000","365,000","295,000","309,720",88,
2007 March,"258,000","285,000","324,000","390,000","307,500","332,313",91,
2007 April,"245,000","275,000","305,000","410,000","290,000","351,751",119,
2007 May,"250,000","290,000","320,000","374,000","300,000","338,145",95,
2007 June,"250,000","298,000","350,000","408,000","310,000","325,659",96,
2007 July,"250,000","290,000","347,000","401,000","300,000","330,778",105,
2007 August,"250,000","300,000","350,000","430,000","320,000","339,554",86,
2007 September,"243,000","250,000","295,000","364,000","270,000","307,714",97,
2007 October,"245,000","250,000","300,000","382,000","260,000","339,464",147,
2007 November,"240,000","250,000","299,000","387,000","270,000","313,440",132,
2007 December,"239,000","255,000","287,000","350,000","270,000","314,303",158,
2008 January,"260,000","276,000","310,000","420,000","287,500","331,636",86,
2008 February,"260,000","275,000","325,000","384,000","300,000","322,178",77,
2008 March,"240,000","280,000","302,000","400,000","295,000","322,327",118,
2008 April,"249,000","270,000","297,000","350,000","280,000","301,689",93,
2008 May,"250,000","290,000","310,000","390,000","300,000","336,174",129,
2008 June,"270,000","300,000","342,000","424,000","315,000","351,690",128,
2008 July,"250,000","270,000","300,000","373,000","282,500","336,013",136,
2008 August,"257,000","280,000","300,000","400,000","295,000","334,694",131,
2008 September,"290,000","325,000","387,000","450,000","350,000","362,478",158,
2008 October,"290,000","300,000","350,000","424,000","320,000","344,098",82,
2008 November,"280,000","300,000","340,000","430,000","322,500","341,173",164,
2008 December,"275,000","300,000","338,000","414,000","310,000","369,804",114,
2009 January,"265,000","300,000","330,000","399,000","310,000","349,423",82,
2009 February,"270,000","290,000","320,000","400,000","305,000","324,203",111,
2009 March,"270,000","290,000","320,000","345,000","307,500","324,172",115,
2009 April,"270,000","280,000","317,000","386,000","300,000","319,451",123,
2009 May,"270,000","285,000","310,000","350,000","300,000","313,714",128,
2009 June,"270,000","300,000","325,000","380,000","315,000","345,176",115,
2009 July,"275,000","300,000","350,000","400,000","312,500","341,952",134,
2009 August,"260,000","290,000","340,000","400,000","310,000","339,920",167,
2009 September,"283,000","310,000","345,000","430,000","320,000","350,188",98,
2009 October,"275,000","300,000","350,000","415,000","325,000","365,671",138,
2009 November,"295,000","325,000","350,000","400,000","340,000","348,141",110,
2009 December,"290,000","310,000","365,000","400,000","340,000","370,725",89,
2010 January,"290,000","320,000","350,000","404,000","330,000","365,521",87,
2010 February,"295,000","335,000","370,000","430,000","355,000","381,183",69,
2010 March,"290,000","321,000","365,000","427,000","347,500","362,702",84,
2010 April,"295,000","320,000","371,000","431,000","340,000","367,138",145,
2010 May,"285,000","305,000","350,000","400,000","327,500","349,518",154,
2010 June,"295,000","330,000","370,000","440,000","340,000","395,734",155,
2010 July,"300,000","335,000","387,000","500,000","360,000","402,358",149,
2010 August,"300,000","334,000","370,000","408,000","350,000","364,176",135,
2010 September,"310,000","330,000","352,000","411,000","340,000","362,254",118,
2010 October,"310,000","325,000","355,000","445,000","340,000","364,195",95,
2010 November,"300,000","320,000","345,000","400,000","330,000","345,116",110,
2010 December,"280,000","305,000","365,000","450,000","330,000","382,518",105,
2011 January,"302,000","327,000","356,000","444,000","337,500","411,426",70,
2011 February,"285,000","320,000","347,000","407,000","330,000","368,358",90,
2011 March,"285,000","325,000","364,000","410,000","337,500","354,294",102,
2011 April,"300,000","330,000","370,000","434,000","355,000","363,080",47,
2011 May,"310,000","340,000","368,000","420,000","350,000","378,667",86,
2011 June,"300,000","330,000","370,000","408,000","347,500","366,693",110,
2011 July,"313,000","345,000","390,000","425,000","360,000","388,260",154,
2011 August,"325,000","360,000","391,000","445,000","375,000","387,810",137,
2011 September,"329,000","370,000","390,000","460,000","375,000","408,009",98,
2011 October,"330,000","375,000","403,000","472,000","395,000","431,581",110,
2011 November,"330,000","370,000","425,000","455,000","395,000","403,517",75,
2011 December,"358,000","395,000","434,000","480,000","412,500","430,076",102,
2012 January,"359,000","400,000","450,000","478,000","430,000","449,652",66,
2012 February,"350,000","375,000","426,000","503,000","390,000","428,930",68,
2012 March,"322,000","369,000","395,000","468,000","385,000","399,980",75,
2012 April,"345,000","380,000","400,000","450,000","387,500","390,435",102,
2012 May,"355,000","405,000","440,000","480,000","430,000","446,502",67,
2012 June,"350,000","390,000","420,000","470,000","407,500","423,485",76,
2012 July,"345,000","385,000","424,000","480,000","400,000","429,535",108,
2012 August,"365,000","405,000","447,000","500,000","420,000","466,799",83,
2012 September,"341,000","382,000","420,000","450,000","395,000","413,040",100,
2012 October,"365,000","400,000","430,000","500,000","412,500","462,596",88,
2012 November,"375,000","402,000","450,000","545,000","432,500","465,595",83,
2012 December,"350,000","401,000","425,000","472,000","410,000","414,054",69,
2013 January,"359,000","405,000","450,000","524,000","435,000","450,273",59,
2013 February,"380,000","400,000","440,000","560,000","427,500","479,599",44,
2013 March,"400,000","430,000","450,000","530,000","442,500","544,832",35,
2013 April,"370,000","420,000","450,000","545,000","430,000","486,099",45,
2013 May,"390,000","405,000","433,000","542,000","420,000","519,856",59,
2013 June,"400,000","423,000","456,000","535,000","445,000","462,057",59,
2013 July,"390,000","415,000","471,000","522,000","430,000","471,047",87,
2013 August,"370,000","413,000","470,000","526,000","450,000","476,038",71,
2013 September,"380,000","410,000","455,000","600,000","440,000","468,236",66,
2013 October,"386,000","412,000","453,000","600,000","435,000","514,657",73,
2013 November,"398,000","439,000","472,000","610,000","455,000","504,767",45,
2013 December,"350,000","400,000","429,000","497,000","412,500","430,030",75,
2014 January,"383,000","420,000","452,000","557,000","435,000","473,310",35,
2014 February,"399,000","442,000","474,000","519,000","462,500","549,966",27,
2014 March,"349,000","400,000","467,000","535,000","427,500","458,259",52,
2014 April,"398,000","430,000","474,000","522,000","455,000","470,186",41,
2014 May,"369,000","400,000","480,000","563,000","435,000","472,513",43,
2014 June,"365,000","390,000","435,000","500,000","405,000","450,720",87,
2014 July,"355,000","415,000","452,000","505,000","432,500","452,032",48,
2014 August,"364,000","398,000","434,000","500,000","417,500","453,930",69,
2014 September,"390,000","420,000","450,000","504,000","437,500","457,208",80,
2014 October,"367,000","399,000","425,000","478,000","415,000","423,993",77,
2014 November,"352,000","410,000","435,000","490,000","425,000","446,120",95,
2014 December,"361,000","407,000","445,000","504,000","430,000","447,036",79,
2015 January,"363,000","395,000","445,000","524,000","420,000","480,191",73,
2015 February,"364,000","395,000","447,000","536,000","407,500","459,685",60,
2015 March,"336,000","390,000","425,000","499,000","410,000","444,172",71,
2015 April,"325,000","389,000","436,000","496,000","420,000","433,340",53,
2015 May,"340,000","394,000","458,000","509,000","432,500","447,447",80,
2015 June,"351,000","400,000","450,000","510,000","417,500","443,710",110,
2015 July,"400,000","435,000","490,000","600,000","450,000","501,963",74,
2015 August,"350,000","400,000","472,000","556,000","420,000","459,228",66,
2015 September,"380,000","400,000","450,000","600,000","407,500","490,128",110,
2015 October,"394,000","448,000","484,000","600,000","450,000","501,612",83,
2015 November,"400,000","440,000","500,000","595,000","455,000","478,977",61,
2015 December,"375,000","400,000","475,000","550,000","450,000","475,107",94,
2016 January,"409,000","472,000","529,000","591,000","500,000","535,121",39,
2016 February,"390,000","440,000","500,000","650,000","450,000","544,910",56,
2016 March,"384,000","400,000","450,000","530,000","410,000","463,483",65,
2016 April,"391,000","448,000","530,000","680,000","500,000","529,645",48,
2016 May,"395,000","427,000","500,000","600,000","500,000","495,963",129,
2016 June,"400,000","435,000","498,000","550,000","450,000","496,861",87,
2016 July,"400,000","420,000","480,000","550,000","440,000","468,639",113,
2016 August,"400,000","444,000","500,000","594,000","472,500","502,695",72,
2016 September,"400,000","445,000","500,000","580,000","472,500","503,727",140,
2016 October,"392,000","445,000","500,000","550,000","457,500","464,782",124,
2016 November,"400,000","450,000","500,000","550,000","465,000","476,214",105,
2016 December,"390,000","407,000","458,000","542,000","427,500","473,699",84,
2017 January,"396,000","454,000","530,000","588,000","500,000","506,592",60,
2017 February,"400,000","457,000","536,000","589,000","500,000","499,764",117,
2017 March,"375,000","417,000","500,000","575,000","450,000","480,857",115,
2017 April,"385,000","405,000","500,000","570,000","490,000","487,885",122,
2017 May,"400,000","455,000","505,000","575,000","497,500","495,662",116,
2017 June,"410,000","480,000","556,000","600,000","520,000","535,328",157,
2017 July,"400,000","470,000","545,000","596,000","500,000","526,852",185,
2017 August,"475,000","520,000","550,000","590,000","545,000","570,698",103,
2017 September,"450,000","524,000","580,000","639,000","550,000","564,798",181,
2017 October,"500,000","550,000","600,000","654,000","580,000","573,830",125,
2017 November,"525,000","600,000","635,000","750,000","605,000","612,546",117,
2017 December,"529,000","600,000","630,000","724,000","610,000","634,786",65,
2018 January,"500,000","575,000","640,000","700,000","622,500","631,759",48,
2018 February,"525,000","600,000","674,000","737,000","625,000","696,387",69,
2018 March,"558,000","652,000","728,000","899,000","700,000","721,146",75,
2018 April,"600,000","650,000","700,000","800,000","660,000","741,002",51,
2018 May,"494,000","600,000","662,000","800,000","640,000","647,015",121,
2018 June,"475,000","515,000","640,000","722,000","605,000","607,128",221,
2018 July,"550,000","655,000","700,000","900,000","695,000","739,664",64,
2018 August,"530,000","644,000","680,000","750,000","650,000","687,916",83,
2018 September,"560,000","651,000","699,000","788,000","670,000","721,295",78,
2018 October,"547,000","616,000","729,000","902,000","675,000","696,440",86,
2018 November,"595,000","653,000","697,000","853,000","672,500","749,597",50,
2018 December,"657,000","700,000","782,000","950,000","725,000","811,489",34,
2019 January,"400,000","540,000","629,000","754,000","600,000","626,415",62,
2019 February,"520,000","638,000","683,000","860,000","655,000","707,588",74,
2019 March,"520,000","600,000","660,000","800,000","650,000","668,443",75,
2019 April,"520,000","525,000","600,000","690,000","567,500","661,103",80,
2019 May,"520,000","540,000","626,000","731,000","600,000","637,192",117,
2019 June,"400,000","540,000","652,000","758,000","627,500","618,955",100,
2019 July,"540,000","693,000","765,000","910,000","707,500","700,076",68,
2019 August,"650,000","700,000","770,000","856,000","750,000","756,447",39,
2019 September,"618,000","651,000","700,000","782,000","690,000","701,793",72,
2019 October,"628,000","690,000","725,000","800,000","700,000","760,483",68,
2019 November,"620,000","679,000","721,000","800,000","700,000","676,984",63,
2019 December,"600,000","650,000","742,000","861,000","700,000","708,293",73,
2020 January,"650,000","718,000","750,000","860,000","745,000","786,416",57,
2020 February,"600,000","672,000","750,000","848,000","725,000","695,965",54,
2020 March,"615,000","675,000","750,000","833,000","700,000","762,724",41,
2020 April,"631,000","692,000","733,000","770,000","715,000","725,530",124,
2020 May,"700,000","700,000","735,000","810,000","720,000","744,515",41,
2020 June,"644,000","675,000","725,000","800,000","700,000","726,887",128,
2020 July,"650,000","700,000","745,000","800,000","700,000","701,840",100,
2020 August,"650,000","720,000","800,000","825,000","765,000","785,646",62,
2020 September,"650,000","670,000","750,000","810,000","700,000","716,515",127,
2020 October,"600,000","650,000","721,000","770,000","695,000","692,617",70,
2020 November,"650,000","700,000","785,000","815,000","735,000","717,412",93,
2020 December,"660,000","700,000","743,000","838,000","700,000","760,415",73,
2021 January,"700,000","715,000","800,000","882,000","750,000","836,380",51,
2021 February,"500,000","623,000","700,000","780,000","675,000","669,547",81,
2021 March,"625,000","700,000","750,000","800,000","725,000","740,247",71,
2021 April,"650,000","700,000","765,000","800,000","740,000","748,716",99,
2021 May,"645,000","740,000","800,000","900,000","770,000","756,515",103,
2021 June,"650,000","770,000","800,000","930,000","800,000","763,560",81,
2021 July,"700,000","782,000","800,000","947,000","800,000","827,083",98,
2021 August,"750,000","800,000","833,000","926,000","800,000","866,796",76,
2021 September,"755,000","800,000","825,000","900,000","800,000","823,062",59,
2021 October,"752,000","800,000","900,000","953,000","875,000","896,427",100,
2021 November,"800,000","900,000","956,000","1,000,000","900,000","884,768",62,
2021 December,"650,000","710,000","800,000","910,000","750,000","787,286",152,
2022 January,"776,000","869,000","971,000","1,114,000","890,000","1,029,441",25,
2022 February,"792,000","900,000","900,000","988,000","900,000","889,909",53,
2022 March,"830,000","859,000","923,000","1,002,000","900,000","881,725",46,
2022 April,"827,000","884,000","950,000","1,000,000","900,000","980,012",52,
2022 May,"800,000","850,000","900,000","960,000","900,000","906,944",93,
2022 June,"800,000","850,000","920,000","1,000,000","900,000","928,555",72,
2022 July,"830,000","900,000","920,000","1,020,000","900,000","961,709",56,
2022 August,"800,000","846,000","916,000","1,126,000","895,000","979,128",58,
2022 September,"700,000","830,000","898,000","1,105,000","850,000","943,295",61,
2022 October,"800,000","850,000","900,000","950,000","900,000","901,360",110,
2022 November,"800,000","908,000","999,000","1,137,000","950,000","963,862",115,
2022 December,"789,000","850,000","966,000","1,156,000","900,000","967,610",73,
2023 January,"772,000","848,000","960,000","1,255,000","900,000","1,017,713",60,
2023 February,"850,000","900,000","1,000,000","1,134,000","1,000,000","1,021,213",97,
2023 March,"850,000","900,000","1,000,000","1,098,000","950,000","951,123",73,
2023 April,"860,000","975,000","1,075,000","1,185,000","995,000","1,028,574",51,
2023 May,"860,000","979,000","1,075,000","1,229,000","1,007,500","1,030,842",90,
2023 June,"900,000","1,000,000","1,065,000","1,245,000","1,025,000","1,061,691",79,
2023 July,"987,000","1,084,000","1,200,000","1,314,000","1,177,500","1,146,113",56,
2023 August,"850,000","900,000","1,000,000","1,181,000","950,000","1,004,540",122,
2023 September,"950,000","1,015,000","1,189,000","1,322,000","1,105,000","1,205,523",87,
2023 October,"900,000","981,000","1,125,000","1,300,000","1,042,500","1,106,812",132,
2023 November,"900,000","965,000","1,025,000","1,216,000","1,000,000","1,039,323",120,
2023 December,"900,000","1,020,000","1,172,000","1,294,000","1,125,000","1,137,863",116,
2024 January,"900,000","900,000","1,103,000","1,240,000","982,500","1,017,571",90,
2024 February,"900,000","1,000,000","1,176,000","1,245,000","1,115,000","1,108,574",43,
2024 March,"950,000","1,016,000","1,179,000","1,246,000","1,102,500","1,105,013",92,

Source,CMHC Market Absorption Survey
