"Hamilton — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,**,**,**,**,**,"168,038",8,
1990 February,**,**,**,**,**,**,2,
1990 March,**,**,**,**,**,**,0,
1990 April,**,**,**,**,**,**,0,
1990 May,**,**,**,**,**,**,0,
1990 June,**,**,**,**,**,**,1,
1990 July,**,**,**,**,**,**,1,
1990 August,**,**,**,**,**,**,1,
1990 September,**,**,**,**,**,**,3,
1990 October,**,**,**,**,**,**,2,
1990 November,**,**,**,**,**,**,0,
1990 December,**,**,**,**,**,**,0,
1991 January,**,**,**,**,**,**,0,
1991 February,**,**,**,**,**,**,0,
1991 March,**,**,**,**,**,**,0,
1991 April,**,**,**,**,**,**,0,
1991 May,**,**,**,**,**,**,1,
1991 June,**,**,**,**,**,**,1,
1991 July,**,**,**,**,**,**,0,
1991 August,**,**,**,**,**,**,1,
1991 September,**,**,**,**,**,**,3,
1991 October,**,**,**,**,**,**,4,
1991 November,**,**,**,**,**,"149,333",6,
1991 December,**,**,**,**,**,"149,333",6,
1992 January,**,**,**,**,**,"145,750",8,
1992 February,**,**,**,**,**,"146,875",8,
1992 March,**,**,**,**,**,"146,875",8,
1992 April,**,**,**,**,**,"142,600",5,
1992 May,**,**,**,**,**,"147,271",7,
1992 June,**,**,**,**,**,"142,375",8,
1992 July,**,**,**,**,**,"151,180",10,
1992 August,"135,000","140,000","140,000","158,000","140,000","148,369",13,
1992 September,"140,000","140,000","180,000","180,000","150,000","160,289",18,
1992 October,**,**,**,**,**,"158,236",11,
1992 November,**,**,**,**,**,"153,475",8,
1992 December,**,**,**,**,**,"150,483",6,
1993 January,**,**,**,**,**,"150,725",4,
1993 February,**,**,**,**,**,**,4,
1993 March,**,**,**,**,**,**,3,
1993 April,**,**,**,**,**,**,3,
1993 May,**,**,**,**,**,**,2,
1993 June,**,**,**,**,**,**,1,
1993 July,**,**,**,**,**,**,1,
1993 August,**,**,**,**,**,"136,986",7,
1993 September,**,**,**,**,**,"141,720",5,
1993 October,**,**,**,**,**,**,4,
1993 November,**,**,**,**,**,"345,067",6,
1993 December,**,**,**,**,**,"137,929",7,
1994 January,**,**,**,**,**,**,3,
1994 February,**,**,**,**,**,**,0,
1994 March,**,**,**,**,**,**,3,
1994 April,**,**,**,**,**,**,4,
1994 May,**,**,**,**,**,**,5,
1994 June,**,**,**,**,**,**,4,
1994 July,**,**,**,**,**,"161,120",5,
1994 August,**,**,**,**,**,**,5,
1994 September,**,**,**,**,**,"140,700",5,
1994 October,**,**,**,**,**,"156,367",9,
1994 November,**,**,**,**,**,"156,367",9,
1994 December,**,**,**,**,**,"158,175",8,
1995 January,**,**,**,**,**,"158,175",8,
1995 February,**,**,**,**,**,"176,100",6,
1995 March,**,**,**,**,**,"176,100",6,
1995 April,**,**,**,**,**,"176,100",6,
1995 May,**,**,**,**,**,"176,100",6,
1995 June,**,**,**,**,**,"176,100",6,
1995 July,**,**,**,**,**,"176,100",6,
1995 August,**,**,**,**,**,"168,438",8,
1995 September,**,**,**,**,**,"168,438",8,
1995 October,**,**,**,**,**,"168,438",8,
1995 November,**,**,**,**,**,"167,188",8,
1995 December,**,**,**,**,**,"167,188",8,
1996 January,**,**,**,**,**,"167,188",8,
1996 February,**,**,**,**,**,"167,722",9,
1996 March,**,**,**,**,**,"168,833",9,
1996 April,"145,000","155,000","167,000","171,000","155,000","161,256",18,
1996 May,**,**,**,**,**,"169,411",9,
1996 June,**,**,**,**,**,"170,088",8,
1996 July,**,**,**,**,**,"163,588",8,
1996 August,**,**,**,**,**,"161,733",9,
1996 September,**,**,**,**,**,"163,588",8,
1996 October,**,**,**,**,**,"170,423",13,
1996 November,**,**,**,**,**,"175,867",12,
1996 December,**,**,**,**,**,"179,309",11,
1997 January,**,**,**,**,**,"182,489",9,
1997 February,**,**,**,**,**,"183,230",10,
1997 March,**,**,**,**,**,"181,073",11,
1997 April,**,**,**,**,**,"183,230",10,
1997 May,**,**,**,**,**,"182,489",9,
1997 June,**,**,**,**,**,"182,489",9,
1997 July,**,**,**,**,**,"182,489",9,
1997 August,**,**,**,**,**,"182,489",9,
1997 September,**,**,**,**,**,"177,467",9,
1997 October,**,**,**,**,**,"185,578",9,
1997 November,**,**,**,**,**,"183,291",11,
1997 December,"177,000","180,000","181,000","196,000","180,000","183,769",16,
1998 January,"180,000","180,000","185,000","200,000","180,000","184,564",14,
1998 February,"176,000","180,000","189,000","202,000","182,500","185,117",12,
1998 March,**,**,**,**,**,"182,317",6,
1998 April,**,**,**,**,**,"182,317",6,
1998 May,**,**,**,**,**,"182,317",6,
1998 June,**,**,**,**,**,"182,317",6,
1998 July,**,**,**,**,**,"182,317",6,
1998 August,**,**,**,**,**,"182,317",6,
1998 September,**,**,**,**,**,"182,317",6,
1998 October,**,**,**,**,**,"182,317",6,
1998 November,**,**,**,**,**,"182,317",6,
1998 December,**,**,**,**,**,"182,317",6,
1999 January,**,**,**,**,**,"184,213",8,
1999 February,**,**,**,**,**,"184,213",8,
1999 March,**,**,**,**,**,"187,050",6,
1999 April,**,**,**,**,**,"187,050",6,
1999 May,**,**,**,**,**,"185,250",6,
1999 June,**,**,**,**,**,"184,844",9,
1999 July,**,**,**,**,**,"184,800",7,
1999 August,**,**,**,**,**,"179,813",8,
1999 September,**,**,**,**,**,"171,820",5,
1999 October,**,**,**,**,**,"174,157",7,
1999 November,**,**,**,**,**,"174,157",7,
1999 December,**,**,**,**,**,"174,157",7,
2000 January,"145,000","180,000","180,000","233,000","180,000","190,574",12,
2000 February,"145,000","162,000","181,000","257,000","180,000","188,807",11,
2000 March,"177,000","185,000","190,000","283,000","185,000","208,526",26,
2000 April,"179,000","185,000","190,000","261,000","190,000","206,857",23,
2000 May,"176,000","182,000","190,000","266,000","185,000","207,504",25,
2000 June,"180,000","187,000","208,000","305,000","190,000","219,741",25,
2000 July,"180,000","190,000","210,000","305,000","200,000","229,294",29,
2000 August,"185,000","190,000","190,000","272,000","190,000","211,016",47,
2000 September,"185,000","190,000","190,000","305,000","190,000","216,211",40,
2000 October,"180,000","190,000","190,000","226,000","190,000","208,023",37,
2000 November,"185,000","190,000","190,000","250,000","190,000","210,173",39,
2000 December,"180,000","190,000","190,000","226,000","190,000","207,207",37,
2001 January,"180,000","190,000","190,000","202,000","190,000","202,931",30,
2001 February,"180,000","190,000","190,000","205,000","190,000","199,694",29,
2001 March,"170,000","185,000","190,000","190,000","190,000","190,212",29,
2001 April,"175,000","185,000","190,000","200,000","190,000","192,816",28,
2001 May,"175,000","190,000","195,000","200,000","190,000","195,292",24,
2001 June,"180,000","190,000","195,000","200,000","190,000","201,762",21,
2001 July,"184,000","190,000","200,000","295,000","195,000","220,487",23,
2001 August,"185,000","200,000","200,000","297,000","200,000","231,574",23,
2001 September,"186,000","200,000","206,000","295,000","200,000","229,848",25,
2001 October,"183,000","200,000","200,000","295,000","200,000","220,509",22,
2001 November,"181,000","194,000","200,000","295,000","200,000","222,560",20,
2001 December,"182,000","198,000","200,000","295,000","200,000","223,867",21,
2002 January,"185,000","200,000","234,000","382,000","200,000","250,968",25,
2002 February,"185,000","200,000","210,000","382,000","200,000","245,528",25,
2002 March,"189,000","200,000","210,000","298,000","200,000","239,036",33,
2002 April,"188,000","200,000","200,000","250,000","200,000","229,691",32,
2002 May,"187,000","200,000","200,000","250,000","200,000","229,035",31,
2002 June,"190,000","200,000","200,000","250,000","200,000","226,660",35,
2002 July,"185,000","200,000","200,000","250,000","200,000","223,555",29,
2002 August,"192,000","200,000","231,000","266,000","200,000","234,960",30,
2002 September,"190,000","200,000","250,000","256,000","205,000","238,529",28,
2002 October,"190,000","200,000","247,000","260,000","215,000","238,279",28,
2002 November,"190,000","200,000","250,000","270,000","245,000","241,269",29,
2002 December,"190,000","200,000","250,000","255,000","225,000","233,927",29,
2003 January,"190,000","200,000","247,000","251,000","220,000","232,460",28,
2003 February,"190,000","200,000","245,000","255,000","220,000","235,058",29,
2003 March,"200,000","208,000","250,000","286,000","230,000","244,009",21,
2003 April,"208,000","250,000","265,000","312,000","250,000","268,676",13,
2003 May,"218,000","246,000","282,000","356,000","255,000","275,616",11,
2003 June,"200,000","226,000","251,000","286,000","230,000","237,335",11,
2003 July,"200,000","222,000","244,000","282,000","230,000","235,283",13,
2003 August,"200,000","222,000","244,000","282,000","230,000","235,283",13,
2003 September,"200,000","222,000","244,000","282,000","230,000","235,283",13,
2003 October,"204,000","230,000","260,000","356,000","245,000","266,168",16,
2003 November,"208,000","230,000","252,000","312,000","235,000","262,160",18,
2003 December,"210,000","230,000","255,000","290,000","240,000","262,836",19,
2004 January,"210,000","230,000","275,000","400,000","235,000","271,491",14,
2004 February,"202,000","230,000","243,000","378,000","230,000","261,979",15,
2004 March,"192,000","230,000","266,000","400,000","230,000","269,565",12,
2004 April,"200,000","230,000","290,000","400,000","252,500","279,627",14,
2004 May,"192,000","239,000","330,000","400,000","282,500","287,983",12,
2004 June,"185,000","230,000","290,000","400,000","252,500","273,257",14,
2004 July,"185,000","230,000","265,000","340,000","235,000","264,926",19,
2004 August,"185,000","225,000","290,000","400,000","260,000","274,043",14,
2004 September,"189,000","215,000","330,000","400,000","282,500","282,133",12,
2004 October,"184,000","281,000","340,000","400,000","315,000","299,580",10,
2004 November,"184,000","281,000","340,000","400,000","315,000","299,580",10,
2004 December,"184,000","281,000","340,000","400,000","315,000","299,580",10,
2005 January,"184,000","281,000","340,000","400,000","315,000","299,580",10,
2005 February,"184,000","281,000","340,000","400,000","315,000","299,580",10,
2005 March,**,**,**,**,**,**,2,
2005 April,**,**,**,**,**,**,2,
2005 May,**,**,**,**,**,**,2,
2005 June,**,**,**,**,**,**,2,
2005 July,**,**,**,**,**,**,2,
2005 August,**,**,**,**,**,**,2,
2005 September,"269,000","280,000","280,000","280,000","280,000","276,392",13,
2005 October,"269,000","280,000","280,000","280,000","280,000","276,392",13,
2005 November,"230,000","280,000","280,000","280,000","280,000","270,073",15,
2005 December,"227,000","280,000","280,000","280,000","280,000","265,375",16,
2006 January,**,**,**,**,**,"265,489",9,
2006 February,**,**,**,**,**,"247,700",4,
2006 March,**,**,**,**,**,"240,140",5,
2006 April,**,**,**,**,**,"240,140",5,
2006 May,**,**,**,**,**,"264,803",12,
2006 June,"195,000","237,000","289,000","290,000","285,000","260,462",12,
2006 July,"195,000","212,000","261,000","287,000","222,500","244,788",12,
2006 August,"195,000","230,000","285,000","285,000","277,500","256,797",12,
2006 September,**,**,**,**,**,"257,613",6,
2006 October,**,**,**,**,**,"262,526",7,
2006 November,**,**,**,**,**,"285,723",8,
2006 December,**,**,**,**,**,"269,540",7,
2007 January,**,**,**,**,**,"282,753",9,
2007 February,**,**,**,**,**,"296,650",6,
2007 March,**,**,**,**,**,"297,488",8,
2007 April,**,**,**,**,**,"297,488",8,
2007 May,**,**,**,**,**,"288,463",8,
2007 June,**,**,**,**,**,"288,463",8,
2007 July,**,**,**,**,**,"274,950",6,
2007 August,**,**,**,**,**,"274,950",6,
2007 September,**,**,**,**,**,"285,960",5,
2007 October,**,**,**,**,**,"285,960",5,
2007 November,**,**,**,**,**,**,3,
2007 December,**,**,**,**,**,**,3,
2008 January,**,**,**,**,**,**,3,
2008 February,**,**,**,**,**,**,3,
2008 March,**,**,**,**,**,**,3,
2008 April,**,**,**,**,**,"249,925",4,
2008 May,**,**,**,**,**,"249,925",4,
2008 June,**,**,**,**,**,"252,700",4,
2008 July,**,**,**,**,**,**,2,
2008 August,**,**,**,**,**,**,2,
2008 September,**,**,**,**,**,"292,855",8,
2008 October,**,**,**,**,**,"301,860",8,
2008 November,"300,000","305,000","322,000","335,000","310,000","311,342",17,
2008 December,"300,000","310,000","315,000","325,000","315,000","311,224",19,
2009 January,"298,000","312,000","324,000","330,000","320,000","311,526",12,
2009 February,"297,000","310,000","325,000","330,000","320,000","310,893",11,
2009 March,"302,000","314,000","325,000","330,000","322,500","312,483",10,
2009 April,"310,000","322,000","328,000","334,000","325,000","323,382",10,
2009 May,"304,000","318,000","326,000","333,000","325,000","315,975",11,
2009 June,"308,000","320,000","325,000","331,000","320,000","316,746",13,
2009 July,"304,000","318,000","326,000","333,000","325,000","315,975",11,
2009 August,**,**,**,**,**,**,4,
2009 September,**,**,**,**,**,"299,468",8,
2009 October,**,**,**,**,**,"342,604",8,
2009 November,**,**,**,**,**,**,2,
2009 December,**,**,**,**,**,**,3,
2010 January,**,**,**,**,**,**,3,
2010 February,**,**,**,**,**,"344,553",12,
2010 March,"296,000","320,000","350,000","392,000","320,000","332,092",17,
2010 April,"267,000","304,000","350,000","386,000","315,000","324,473",15,
2010 May,**,**,**,**,**,"343,891",11,
2010 June,**,**,**,**,**,"284,663",7,
2010 July,**,**,**,**,**,"308,381",9,
2010 August,**,**,**,**,**,**,4,
2010 September,**,**,**,**,**,"375,370",8,
2010 October,**,**,**,**,**,**,2,
2010 November,**,**,**,**,**,**,2,
2010 December,**,**,**,**,**,**,2,
2011 January,**,**,**,**,**,**,4,
2011 February,**,**,**,**,**,**,4,
2011 March,**,**,**,**,**,**,3,
2011 April,**,**,**,**,**,**,4,
2011 May,**,**,**,**,**,**,2,
2011 June,**,**,**,**,**,**,2,
2011 July,**,**,**,**,**,**,2,
2011 August,**,**,**,**,**,**,0,
2011 September,**,**,**,**,**,**,0,
2011 October,**,**,**,**,**,**,0,
2011 November,**,**,**,**,**,**,0,
2011 December,**,**,**,**,**,**,0,
2012 January,**,**,**,**,**,**,0,
2012 February,**,**,**,**,**,**,0,
2012 March,**,**,**,**,**,**,0,
2012 April,**,**,**,**,**,**,0,
2012 May,**,**,**,**,**,**,0,
2012 June,**,**,**,**,**,**,0,
2012 July,**,**,**,**,**,**,0,
2012 August,**,**,**,**,**,**,0,
2012 September,**,**,**,**,**,**,1,
2012 October,**,**,**,**,**,**,1,
2012 November,**,**,**,**,**,**,1,
2012 December,**,**,**,**,**,**,1,
2013 January,**,**,**,**,**,**,1,
2013 February,**,**,**,**,**,**,1,
2013 March,**,**,**,**,**,**,3,
2013 April,**,**,**,**,**,**,3,
2013 May,**,**,**,**,**,"334,720",5,
2013 June,**,**,**,**,**,"335,750",6,
2013 July,**,**,**,**,**,"341,320",5,
2013 August,**,**,**,**,**,**,3,
2013 September,**,**,**,**,**,**,3,
2013 October,**,**,**,**,**,"339,933",6,
2013 November,**,**,**,**,**,"339,933",6,
2013 December,**,**,**,**,**,"339,933",6,
2014 January,**,**,**,**,**,"339,940",5,
2014 February,**,**,**,**,**,"352,285",13,
2014 March,**,**,**,**,**,"343,283",6,
2014 April,"300,000","300,000","300,000","340,000","300,000","316,300",20,
2014 May,"300,000","300,000","340,000","390,000","320,000","333,077",26,
2014 June,"300,000","300,000","340,000","390,000","320,000","333,077",26,
2014 July,"340,000","360,000","365,000","365,000","365,000","357,092",11,
2014 August,**,**,**,**,**,**,1,
2014 September,**,**,**,**,**,**,1,
2014 October,**,**,**,**,**,**,1,
2014 November,**,**,**,**,**,**,0,
2014 December,**,**,**,**,**,**,1,
2015 January,**,**,**,**,**,**,1,
2015 February,**,**,**,**,**,**,2,
2015 March,**,**,**,**,**,**,0,
2015 April,**,**,**,**,**,**,0,
2015 May,**,**,**,**,**,**,6,
2015 June,**,**,**,**,**,"334,225",8,
2015 July,**,**,**,**,**,**,2,
2015 August,**,**,**,**,**,**,0,
2015 September,**,**,**,**,**,**,1,
2015 October,**,**,**,**,**,**,1,
2015 November,**,**,**,**,**,**,1,
2015 December,**,**,**,**,**,**,1,
2016 January,**,**,**,**,**,**,1,
2016 February,**,**,**,**,**,**,1,
2016 March,**,**,**,**,**,**,3,
2016 April,**,**,**,**,**,**,3,
2016 May,**,**,**,**,**,**,1,
2016 June,**,**,**,**,**,**,3,
2016 July,"330,000","365,000","390,000","410,000","380,000","394,267",24,
2016 August,"330,000","369,000","386,000","405,000","380,000","391,177",26,
2016 September,"332,000","372,000","388,000","405,000","380,000","384,747",30,
2016 October,"332,000","372,000","388,000","405,000","380,000","384,747",30,
2016 November,"320,000","350,000","380,000","385,000","375,000","365,548",39,
2016 December,"302,000","347,000","380,000","388,000","375,000","363,181",35,
2017 January,"300,000","339,000","380,000","390,000","350,000","362,132",33,
2017 February,"300,000","330,000","380,000","380,000","375,000","364,578",25,
2017 March,"300,000","320,000","380,000","380,000","350,000","365,545",21,
2017 April,"300,000","320,000","380,000","385,000","357,500","369,863",18,
2017 May,"304,000","349,000","372,000","380,000","365,000","368,168",21,
2017 June,"300,000","341,000","350,000","380,000","347,500","355,681",28,
2017 July,"300,000","341,000","350,000","380,000","347,500","355,681",28,
2017 August,"293,000","341,000","350,000","380,000","345,000","355,190",23,
2017 September,**,**,**,**,**,"311,611",11,
2017 October,**,**,**,**,**,"311,611",11,
2017 November,**,**,**,**,**,**,4,
2017 December,**,**,**,**,**,**,4,
2018 January,**,**,**,**,**,**,3,
2018 February,**,**,**,**,**,**,2,
2018 March,**,**,**,**,**,**,2,
2018 April,**,**,**,**,**,**,2,
2018 May,**,**,**,**,**,**,2,
2018 June,**,**,**,**,**,**,2,
2018 July,**,**,**,**,**,**,2,
2018 August,**,**,**,**,**,**,2,
2018 September,**,**,**,**,**,**,2,
2018 October,**,**,**,**,**,**,2,
2018 November,**,**,**,**,**,**,2,
2018 December,**,**,**,**,**,**,2,
2019 January,**,**,**,**,**,"349,900",8,
2019 February,**,**,**,**,**,"370,486",14,
2019 March,**,**,**,**,**,"367,250",12,
2019 April,**,**,**,**,**,"349,900",8,
2019 May,**,**,**,**,**,**,6,
2019 June,**,**,**,**,**,**,6,
2019 July,**,**,**,**,**,**,6,
2019 August,**,**,**,**,**,**,6,
2019 September,**,**,**,**,**,**,6,
2019 October,**,**,**,**,**,**,6,
2019 November,**,**,**,**,**,**,6,
2019 December,**,**,**,**,**,**,6,
2020 January,**,**,**,**,**,**,6,
2020 February,**,**,**,**,**,**,4,
2020 March,**,**,**,**,**,**,4,
2020 April,**,**,**,**,**,**,4,
2020 May,**,**,**,**,**,**,4,
2020 June,**,**,**,**,**,**,4,
2020 July,**,**,**,**,**,**,4,
2020 August,**,**,**,**,**,**,4,
2020 September,**,**,**,**,**,**,4,
2020 October,**,**,**,**,**,**,4,
2020 November,**,**,**,**,**,**,5,
2020 December,**,**,**,**,**,"476,821",8,
2021 January,**,**,**,**,**,**,4,
2021 February,**,**,**,**,**,**,4,
2021 March,**,**,**,**,**,**,0,
2021 April,**,**,**,**,**,**,0,
2021 May,**,**,**,**,**,**,0,
2021 June,**,**,**,**,**,**,0,
2021 July,**,**,**,**,**,**,0,
2021 August,**,**,**,**,**,**,0,
2021 September,**,**,**,**,**,**,0,
2021 October,**,**,**,**,**,**,0,
2021 November,**,**,**,**,**,**,0,
2021 December,**,**,**,**,**,**,0,
2022 January,**,**,**,**,**,**,0,
2022 February,**,**,**,**,**,**,0,
2022 March,**,**,**,**,**,**,0,
2022 April,**,**,**,**,**,**,1,
2022 May,**,**,**,**,**,**,1,
2022 June,**,**,**,**,**,**,1,
2022 July,**,**,**,**,**,**,1,
2022 August,**,**,**,**,**,**,1,
2022 September,**,**,**,**,**,**,1,
2022 October,**,**,**,**,**,**,0,
2022 November,**,**,**,**,**,**,0,
2022 December,**,**,**,**,**,**,0,
2023 January,**,**,**,**,**,**,0,
2023 February,**,**,**,**,**,**,0,
2023 March,**,**,**,**,**,**,0,
2023 April,**,**,**,**,**,**,0,
2023 May,**,**,**,**,**,**,0,
2023 June,**,**,**,**,**,**,0,
2023 July,**,**,**,**,**,**,3,
2023 August,**,**,**,**,**,**,2,
2023 September,**,**,**,**,**,**,2,
2023 October,**,**,**,**,**,**,2,
2023 November,**,**,**,**,**,**,0,
2023 December,**,**,**,**,**,**,0,
2024 January,**,**,**,**,**,**,0,
2024 February,**,**,**,**,**,**,0,
2024 March,**,**,**,**,**,**,0,

Source,CMHC Market Absorption Survey
