"Toronto — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
2007 October,"359,000","425,000","560,000","1,044,000","480,000","697,147",418,
2007 November,"365,000","430,000","530,000","992,000","470,000","683,907",448,
2007 December,"370,000","430,000","534,000","900,000","470,000","682,551",477,
2008 January,"375,000","424,000","485,000","800,000","450,000","625,424",516,
2008 February,"380,000","430,000","486,000","719,000","460,000","607,935",546,
2008 March,"375,000","425,000","490,000","750,000","455,000","607,423",551,
2008 April,"370,000","420,000","487,000","778,000","445,000","615,035",508,
2008 May,"365,000","420,000","485,000","676,000","445,000","578,615",613,
2008 June,"375,000","425,000","500,000","760,000","455,000","604,622",563,
2008 July,"380,000","425,000","500,000","778,000","460,000","603,626",521,
2008 August,"380,000","432,000","500,000","794,000","465,000","606,118",515,
2008 September,"380,000","430,000","500,000","705,000","465,000","589,912",586,
2008 October,"380,000","448,000","525,000","781,000","485,000","607,379",618,
2008 November,"380,000","445,000","520,000","724,000","480,000","602,259",660,
2008 December,"380,000","446,000","530,000","760,000","495,000","607,249",667,
2009 January,"385,000","450,000","530,000","775,000","490,000","610,268",650,
2009 February,"380,000","440,000","525,000","752,000","490,000","604,462",693,
2009 March,"380,000","440,000","520,000","718,000","485,000","593,981",716,
2009 April,"375,000","440,000","520,000","680,000","480,000","580,386",728,
2009 May,"370,000","435,000","510,000","670,000","477,500","567,753",724,
2009 June,"375,000","444,000","500,000","663,000","475,000","566,568",616,
2009 July,"380,000","450,000","510,000","698,000","485,000","574,665",626,
2009 August,"385,000","460,000","520,000","715,000","490,000","586,318",574,
2009 September,"390,000","470,000","535,000","750,000","500,000","616,404",544,
2009 October,"400,000","470,000","530,000","675,000","500,000","595,643",484,
2009 November,"390,000","465,000","525,000","645,000","490,000","587,007",495,
2009 December,"395,000","465,000","525,000","641,000","490,000","593,165",458,
2010 January,"401,000","470,000","540,000","692,000","500,000","615,136",445,
2010 February,"401,000","470,000","545,000","716,000","500,000","626,819",455,
2010 March,"425,000","480,000","560,000","744,000","510,000","638,058",450,
2010 April,"403,000","470,000","545,000","680,000","500,000","633,716",462,
2010 May,"415,000","475,000","545,000","698,000","507,500","608,183",456,
2010 June,"410,000","470,000","540,000","695,000","500,000","598,479",434,
2010 July,"405,000","470,000","545,000","680,000","500,000","605,934",364,
2010 August,"410,000","470,000","560,000","742,000","505,000","616,905",348,
2010 September,"397,000","470,000","572,000","785,000","510,000","667,361",321,
2010 October,"395,000","480,000","580,000","785,000","520,000","683,013",264,
2010 November,"375,000","485,000","585,000","890,000","530,000","691,719",214,
2010 December,"373,000","480,000","585,000","785,000","537,500","675,998",202,
2011 January,"370,000","480,000","585,000","852,000","535,000","695,076",187,
2011 February,"438,000","525,000","634,000","968,000","570,000","798,996",174,
2011 March,"475,000","575,000","755,000","1,150,000","625,000","924,856",132,
2011 April,"473,000","576,000","772,000","1,232,000","627,500","961,591",125,
2011 May,"480,000","581,000","837,000","1,288,000","745,000","1,024,108",103,
2011 June,"471,000","580,000","850,000","1,340,000","647,500","1,032,305",100,
2011 July,"380,000","520,000","775,000","1,230,000","585,000","908,806",124,
2011 August,"409,000","485,000","645,000","1,071,000","557,500","832,991",156,
2011 September,"425,000","500,000","645,000","1,150,000","575,000","836,042",167,
2011 October,"580,000","785,000","1,085,000","1,500,000","890,000","1,144,101",84,
2011 November,"542,000","733,000","895,000","1,440,000","785,000","1,061,247",109,
2011 December,"421,000","625,000","890,000","1,400,000","775,000","982,256",112,
2012 January,"500,000","625,000","890,000","1,486,000","775,000","998,627",110,
2012 February,"495,000","585,000","785,000","1,280,000","740,000","873,525",100,
2012 March,"480,000","625,000","850,000","1,225,000","762,500","833,256",99,
2012 April,"498,000","586,000","789,000","1,308,000","745,000","920,440",105,
2012 May,"500,000","582,000","765,000","1,226,000","630,000","897,960",122,
2012 June,"485,000","570,000","745,000","1,112,000","602,500","856,737",144,
2012 July,"500,000","605,000","830,000","1,230,000","750,000","925,789",129,
2012 August,"500,000","630,000","850,000","1,230,000","775,000","924,688",129,
2012 September,"520,000","617,000","865,000","1,420,000","755,000","945,589",140,
2012 October,"545,000","668,000","855,000","1,415,000","750,000","949,027",175,
2012 November,"570,000","781,000","899,000","1,526,000","860,000","1,018,208",148,
2012 December,"516,000","725,000","888,000","1,427,000","785,000","1,041,344",152,
2013 January,"538,000","750,000","900,000","1,810,000","812,500","1,077,485",153,
2013 February,"537,000","708,000","890,000","1,780,000","777,500","1,091,153",168,
2013 March,"540,000","720,000","975,000","1,800,000","790,000","1,107,808",179,
2013 April,"540,000","700,000","975,000","1,874,000","790,000","1,113,325",203,
2013 May,"571,000","725,000","1,046,000","1,882,000","800,000","1,188,493",185,
2013 June,"390,000","640,000","878,000","1,578,000","720,000","1,076,354",205,
2013 July,"469,000","693,000","1,008,000","1,800,000","775,000","1,161,569",171,
2013 August,"500,000","685,000","1,008,000","1,790,000","780,000","1,148,170",176,
2013 September,"628,000","775,000","1,079,000","1,800,000","870,000","1,155,685",161,
2013 October,"630,000","785,000","1,190,000","1,900,000","880,000","1,202,483",167,
2013 November,"630,000","874,000","1,444,000","2,190,000","1,200,000","1,323,262",182,
2013 December,"750,000","1,080,000","1,630,000","2,198,000","1,340,000","1,424,095",166,
2014 January,"750,000","1,184,000","1,600,000","2,037,000","1,350,000","1,389,050",161,
2014 February,"720,000","990,000","1,495,000","1,985,000","1,285,000","1,331,816",168,
2014 March,"596,000","800,000","1,200,000","1,848,000","950,000","1,155,304",217,
2014 April,"650,000","890,000","1,430,000","1,900,000","1,000,000","1,257,345",206,
2014 May,"628,000","879,000","1,342,000","1,900,000","980,000","1,278,525",205,
2014 June,"650,000","950,000","1,600,000","1,962,000","1,200,000","1,355,320",217,
2014 July,"697,000","974,000","1,600,000","2,000,000","1,190,000","1,395,716",256,
2014 August,"783,000","1,024,000","1,750,000","2,100,000","1,350,000","1,437,583",239,
2014 September,"712,000","982,000","1,632,000","2,100,000","1,200,000","1,450,003",242,
2014 October,"750,000","990,000","1,650,000","2,100,000","1,200,000","1,441,891",243,
2014 November,"785,000","1,136,000","1,850,000","2,250,000","1,497,500","1,564,204",250,
2014 December,"821,000","1,118,000","1,850,000","2,300,000","1,510,000","1,595,860",243,
2015 January,"850,000","1,330,000","1,950,000","2,500,000","1,800,000","1,760,583",254,
2015 February,"885,000","1,390,000","2,000,000","2,500,000","1,850,000","1,799,587",249,
2015 March,"850,000","1,235,000","1,980,000","2,350,000","1,800,000","1,778,014",234,
2015 April,"724,000","1,092,000","1,900,000","2,300,000","1,600,000","1,656,342",253,
2015 May,"759,000","1,096,000","1,858,000","2,294,000","1,600,000","1,619,513",241,
2015 June,"821,000","1,112,000","1,866,000","2,298,000","1,600,000","1,617,589",243,
2015 July,"785,000","1,180,000","1,890,000","2,275,000","1,680,000","1,615,406",227,
2015 August,"785,000","1,112,000","1,896,000","2,298,000","1,660,000","1,617,915",235,
2015 September,"834,000","1,336,000","2,000,000","2,500,000","1,800,000","1,713,641",258,
2015 October,"788,000","1,210,000","2,000,000","2,500,000","1,787,500","1,736,463",270,
2015 November,"873,000","1,664,000","2,150,000","2,500,000","1,995,000","1,850,110",297,
2015 December,"900,000","1,785,000","2,200,000","2,500,000","2,000,000","1,907,488",298,
2016 January,"895,000","1,770,000","2,200,000","2,550,000","2,000,000","1,904,473",287,
2016 February,"750,000","1,346,000","2,100,000","2,500,000","1,850,000","1,748,479",296,
2016 March,"756,000","1,358,000","2,100,000","2,500,000","1,800,000","1,751,772",286,
2016 April,"750,000","1,235,000","2,100,000","2,500,000","1,850,000","1,750,267",259,
2016 May,"800,000","1,386,000","2,000,000","2,500,000","1,800,000","1,755,536",256,
2016 June,"842,000","1,354,000","2,000,000","2,450,000","1,800,000","1,765,059",270,
2016 July,"875,000","1,398,000","2,100,000","2,446,000","1,850,000","1,842,926",271,
2016 August,"925,000","1,600,000","2,100,000","2,462,000","1,890,000","1,866,853",257,
2016 September,"950,000","1,600,000","2,100,000","2,450,000","1,900,000","1,867,086",269,
2016 October,"975,000","1,600,000","2,100,000","2,396,000","1,900,000","1,836,548",265,
2016 November,"950,000","1,370,000","1,980,000","2,300,000","1,777,500","1,848,558",254,
2016 December,"950,000","1,674,000","2,000,000","2,350,000","1,950,000","1,871,286",301,
2017 January,"895,000","1,374,000","2,000,000","2,292,000","1,850,000","1,776,521",322,
2017 February,"895,000","1,392,000","2,000,000","2,300,000","1,850,000","1,735,415",327,
2017 March,"850,000","1,200,000","1,954,000","2,250,000","1,750,000","1,643,282",321,
2017 April,"750,000","1,200,000","1,950,000","2,296,000","1,750,000","1,634,197",331,
2017 May,"838,000","1,221,000","1,960,000","2,350,000","1,780,000","1,683,111",318,
2017 June,"758,000","1,168,000","1,912,000","2,350,000","1,640,000","1,652,808",333,
2017 July,"832,000","1,200,000","1,950,000","2,350,000","1,750,000","1,711,441",295,
2017 August,"950,000","1,200,000","1,970,000","2,350,000","1,777,500","1,763,088",312,
2017 September,"995,000","1,490,000","2,000,000","2,500,000","1,895,000","1,851,257",349,
2017 October,"1,000,000","1,500,000","2,067,000","2,450,000","1,895,000","1,850,535",348,
2017 November,"1,008,000","1,762,000","2,150,000","2,500,000","1,990,000","1,913,978",373,
2017 December,"1,100,000","1,800,000","2,150,000","2,500,000","2,000,000","1,957,610",329,
2018 January,"1,000,000","1,800,000","2,150,000","2,500,000","1,997,500","1,925,689",306,
2018 February,"1,000,000","1,800,000","2,200,000","2,530,000","1,995,000","1,954,779",281,
2018 March,"1,100,000","1,890,000","2,200,000","2,530,000","2,000,000","1,995,958",276,
2018 April,"1,142,000","1,900,000","2,250,000","2,500,000","2,000,000","1,966,003",276,
2018 May,"675,000","1,676,000","2,150,000","2,500,000","1,950,000","1,778,749",313,
2018 June,"1,290,000","1,985,000","2,250,000","2,650,000","2,150,000","2,050,110",257,
2018 July,"1,000,000","1,930,000","2,200,000","2,550,000","2,000,000","1,990,939",289,
2018 August,"1,290,000","1,996,000","2,250,000","2,650,000","2,150,000","2,070,235",287,
2018 September,"1,354,000","2,000,000","2,250,000","2,650,000","2,170,000","2,069,972",307,
2018 October,"1,100,000","1,980,000","2,200,000","2,550,000","2,100,000","2,049,463",304,
2018 November,"1,100,000","1,950,000","2,200,000","2,532,000","2,000,000","2,019,563",337,
2018 December,"1,100,000","1,950,000","2,200,000","2,550,000","2,000,000","2,059,529",344,
2019 January,"1,100,000","1,980,000","2,200,000","2,500,000","2,100,000","2,063,062",329,
2019 February,"1,100,000","1,950,000","2,200,000","2,508,000","2,080,000","2,058,490",312,
2019 March,"1,100,000","1,950,000","2,200,000","2,550,000","2,000,000","2,060,012",332,
2019 April,"1,100,000","1,950,000","2,200,000","2,550,000","2,065,000","2,074,579",350,
2019 May,"990,000","1,625,000","2,150,000","2,550,000","1,980,000","1,949,461",459,
2019 June,"992,000","1,640,000","2,150,000","2,568,000","1,977,500","1,964,081",506,
2019 July,"900,000","1,580,000","2,000,000","2,500,000","1,900,000","1,872,042",567,
2019 August,"950,000","1,550,000","2,000,000","2,500,000","1,850,000","1,851,292",580,
2019 September,"970,000","1,580,000","2,100,000","2,500,000","1,925,000","1,891,199",574,
2019 October,"990,000","1,654,000","2,130,000","2,500,000","1,950,000","1,900,105",561,
2019 November,"1,000,000","1,750,000","2,150,000","2,500,000","2,000,000","1,935,817",567,
2019 December,"995,000","1,700,000","2,116,000","2,500,000","1,980,000","1,908,273",567,
2020 January,"995,000","1,637,000","2,100,000","2,500,000","1,955,000","1,898,988",566,
2020 February,"1,000,000","1,675,000","2,100,000","2,500,000","1,975,000","1,919,207",539,
2020 March,"1,000,000","1,734,000","2,100,000","2,500,000","1,980,000","1,928,970",566,
2020 April,"1,000,000","1,850,000","2,150,000","2,594,000","2,000,000","2,002,236",532,
2020 May,"1,000,000","1,800,000","2,149,000","2,600,000","2,000,000","1,989,945",547,
2020 June,"1,100,000","1,724,000","2,150,000","2,550,000","1,990,000","2,002,151",557,
2020 July,"1,100,000","1,712,000","2,094,000","2,497,000","1,980,000","1,990,665",532,
2020 August,"1,200,000","1,800,000","2,100,000","2,500,000","2,000,000","2,031,344",544,
2020 September,"1,180,000","1,898,000","2,150,000","2,550,000","2,000,000","2,058,976",511,
2020 October,"1,280,000","1,950,000","2,150,000","2,508,000","2,000,000","2,055,981",482,
2020 November,"1,200,000","1,900,000","2,150,000","2,500,000","2,000,000","2,035,347",504,
2020 December,"1,350,000","1,980,000","2,200,000","2,520,000","2,000,000","2,067,757",474,
2021 January,"1,324,000","1,896,000","2,150,000","2,495,000","2,000,000","2,024,619",483,
2021 February,"1,389,000","1,950,000","2,200,000","2,500,000","2,000,000","2,053,464",448,
2021 March,"1,498,000","1,980,000","2,200,000","2,500,000","2,000,000","2,076,027",428,
2021 April,"1,500,000","1,830,000","2,150,000","2,500,000","2,000,000","2,023,092",453,
2021 May,"1,470,000","1,800,000","2,150,000","2,490,000","2,000,000","2,006,803",409,
2021 June,"1,400,000","1,800,000","2,150,000","2,492,000","2,000,000","1,998,810",397,
2021 July,"1,350,000","1,790,000","2,150,000","2,475,000","2,000,000","1,957,699",389,
2021 August,"1,360,000","1,800,000","2,150,000","2,475,000","2,000,000","1,995,295",369,
2021 September,"1,350,000","1,890,000","2,116,000","2,475,000","2,000,000","1,991,648",367,
2021 October,"1,367,000","1,950,000","2,150,000","2,500,000","2,000,000","2,017,569",345,
2021 November,"1,356,000","1,900,000","2,150,000","2,500,000","2,000,000","2,027,711",422,
2021 December,"1,474,000","1,950,000","2,200,000","2,500,000","2,000,000","2,065,236",400,
2022 January,"1,535,000","1,950,000","2,200,000","2,550,000","2,000,000","2,083,191",356,
2022 February,"1,556,000","1,950,000","2,180,000","2,500,000","2,000,000","2,072,307",345,
2022 March,"1,505,000","1,950,000","2,200,000","2,516,000","2,000,000","2,069,860",320,
2022 April,"1,558,000","1,950,000","2,200,000","2,532,000","2,000,000","2,075,339",317,
2022 May,"1,580,000","1,950,000","2,200,000","2,532,000","2,000,000","2,079,289",317,
2022 June,"1,577,000","1,926,000","2,150,000","2,471,000","2,000,000","2,052,163",343,
2022 July,"1,485,000","1,850,000","2,124,000","2,392,000","2,000,000","2,000,771",418,
2022 August,"1,495,000","1,950,000","2,150,000","2,400,000","2,000,000","2,030,442",374,
2022 September,"1,465,000","1,922,000","2,150,000","2,400,000","2,000,000","2,010,772",397,
2022 October,"1,465,000","1,950,000","2,150,000","2,400,000","2,000,000","2,024,919",389,
2022 November,"1,580,000","1,950,000","2,150,000","2,424,000","2,000,000","2,069,862",366,
2022 December,"1,370,000","1,950,000","2,135,000","2,400,000","2,000,000","2,025,266",359,
2023 January,"1,300,000","1,893,000","2,100,000","2,400,000","2,000,000","1,993,935",363,
2023 February,"1,296,000","1,890,000","2,100,000","2,400,000","2,000,000","1,991,190",380,
2023 March,"1,388,000","1,918,000","2,150,000","2,450,000","2,000,000","2,039,848",366,
2023 April,"1,550,000","1,988,000","2,200,000","2,520,000","2,000,000","2,097,750",396,
2023 May,"1,580,000","1,990,000","2,150,000","2,450,000","2,000,000","2,105,371",392,
2023 June,"1,580,000","1,990,000","2,150,000","2,450,000","2,000,000","2,084,838",397,
2023 July,"1,410,000","1,968,000","2,150,000","2,448,000","2,000,000","2,052,693",425,
2023 August,"1,000,000","1,580,000","2,000,000","2,290,000","1,887,500","1,798,712",544,
2023 September,"997,000","1,599,000","2,000,000","2,300,000","1,895,000","1,807,496",536,
2023 October,"1,000,000","1,602,000","2,000,000","2,341,000","1,910,000","1,839,985",560,
2023 November,"1,008,000","1,650,000","2,000,000","2,347,000","1,950,000","1,857,778",572,
2023 December,"995,000","1,584,000","2,000,000","2,337,000","1,905,000","1,831,044",566,
2024 January,"980,000","1,580,000","2,000,000","2,300,000","1,895,000","1,813,580",551,
2024 February,"930,000","1,300,000","2,000,000","2,250,000","1,832,500","1,738,743",454,
2024 March,"900,000","1,244,000","2,000,000","2,250,000","1,825,000","1,723,189",458,

Source,CMHC Market Absorption Survey
